2025-05-08 18:07:50,483 - INFO - training started.
2025-05-08 18:07:50,483 - INFO - PyTorch use CUDA.
2025-05-08 18:29:09,678 - INFO - Epoch 41/50	 Step 1/469	 Loss 0.0268	 Time 4.68
2025-05-08 18:29:16,587 - INFO - Epoch 41/50	 Step 101/469	 Loss 0.0209	 Time 6.91
2025-05-08 18:29:23,521 - INFO - Epoch 41/50	 Step 201/469	 Loss 0.0215	 Time 6.93
2025-05-08 18:29:30,327 - INFO - Epoch 41/50	 Step 301/469	 Loss 0.0198	 Time 6.81
2025-05-08 18:29:37,133 - INFO - Epoch 41/50	 Step 401/469	 Loss 0.0211	 Time 6.81
2025-05-08 18:29:41,819 - INFO - Epoch 42/50	 Step 1/469	 Loss 0.0227	 Time 4.69
2025-05-08 18:29:48,627 - INFO - Epoch 42/50	 Step 101/469	 Loss 0.0191	 Time 6.81
2025-05-08 18:29:55,434 - INFO - Epoch 42/50	 Step 201/469	 Loss 0.0180	 Time 6.81
2025-05-08 18:30:02,263 - INFO - Epoch 42/50	 Step 301/469	 Loss 0.0204	 Time 6.83
2025-05-08 18:30:09,069 - INFO - Epoch 42/50	 Step 401/469	 Loss 0.0170	 Time 6.81
2025-05-08 18:30:13,749 - INFO - Epoch 43/50	 Step 1/469	 Loss 0.0170	 Time 4.68
2025-05-08 18:30:20,554 - INFO - Epoch 43/50	 Step 101/469	 Loss 0.0246	 Time 6.81
2025-05-08 18:30:27,361 - INFO - Epoch 43/50	 Step 201/469	 Loss 0.0176	 Time 6.81
2025-05-08 18:30:34,167 - INFO - Epoch 43/50	 Step 301/469	 Loss 0.0226	 Time 6.81
2025-05-08 18:30:40,990 - INFO - Epoch 43/50	 Step 401/469	 Loss 0.0210	 Time 6.82
2025-05-08 18:30:45,676 - INFO - Epoch 44/50	 Step 1/469	 Loss 0.0169	 Time 4.69
2025-05-08 18:30:52,482 - INFO - Epoch 44/50	 Step 101/469	 Loss 0.0235	 Time 6.81
2025-05-08 18:30:59,288 - INFO - Epoch 44/50	 Step 201/469	 Loss 0.0202	 Time 6.81
2025-05-08 18:31:06,094 - INFO - Epoch 44/50	 Step 301/469	 Loss 0.0170	 Time 6.81
2025-05-08 18:31:12,900 - INFO - Epoch 44/50	 Step 401/469	 Loss 0.0202	 Time 6.81
2025-05-08 18:31:17,580 - INFO - Epoch 45/50	 Step 1/469	 Loss 0.0226	 Time 4.68
2025-05-08 18:31:24,386 - INFO - Epoch 45/50	 Step 101/469	 Loss 0.0187	 Time 6.81
2025-05-08 18:31:31,192 - INFO - Epoch 45/50	 Step 201/469	 Loss 0.0228	 Time 6.81
2025-05-08 18:31:37,997 - INFO - Epoch 45/50	 Step 301/469	 Loss 0.0141	 Time 6.81
2025-05-08 18:31:44,803 - INFO - Epoch 45/50	 Step 401/469	 Loss 0.0186	 Time 6.81
2025-05-08 18:31:49,521 - INFO - Epoch 46/50	 Step 1/469	 Loss 0.0180	 Time 4.72
2025-05-08 18:31:56,327 - INFO - Epoch 46/50	 Step 101/469	 Loss 0.0222	 Time 6.81
2025-05-08 18:32:03,134 - INFO - Epoch 46/50	 Step 201/469	 Loss 0.0170	 Time 6.81
2025-05-08 18:32:09,940 - INFO - Epoch 46/50	 Step 301/469	 Loss 0.0236	 Time 6.81
2025-05-08 18:32:16,745 - INFO - Epoch 46/50	 Step 401/469	 Loss 0.0159	 Time 6.81
2025-05-08 18:32:21,425 - INFO - Epoch 47/50	 Step 1/469	 Loss 0.0200	 Time 4.68
2025-05-08 18:32:28,231 - INFO - Epoch 47/50	 Step 101/469	 Loss 0.0208	 Time 6.81
2025-05-08 18:32:35,105 - INFO - Epoch 47/50	 Step 201/469	 Loss 0.0198	 Time 6.87
2025-05-08 18:32:41,915 - INFO - Epoch 47/50	 Step 301/469	 Loss 0.0230	 Time 6.81
2025-05-08 18:32:48,720 - INFO - Epoch 47/50	 Step 401/469	 Loss 0.0185	 Time 6.81
2025-05-08 18:32:53,399 - INFO - Epoch 48/50	 Step 1/469	 Loss 0.0172	 Time 4.68
2025-05-08 18:33:00,248 - INFO - Epoch 48/50	 Step 101/469	 Loss 0.0219	 Time 6.85
2025-05-08 18:33:07,056 - INFO - Epoch 48/50	 Step 201/469	 Loss 0.0221	 Time 6.81
2025-05-08 18:33:13,862 - INFO - Epoch 48/50	 Step 301/469	 Loss 0.0190	 Time 6.81
2025-05-08 18:33:20,671 - INFO - Epoch 48/50	 Step 401/469	 Loss 0.0229	 Time 6.81
2025-05-08 18:33:25,354 - INFO - Epoch 49/50	 Step 1/469	 Loss 0.0215	 Time 4.68
2025-05-08 18:33:32,161 - INFO - Epoch 49/50	 Step 101/469	 Loss 0.0224	 Time 6.81
2025-05-08 18:33:38,968 - INFO - Epoch 49/50	 Step 201/469	 Loss 0.0157	 Time 6.81
2025-05-08 18:33:45,775 - INFO - Epoch 49/50	 Step 301/469	 Loss 0.0219	 Time 6.81
2025-05-08 18:33:52,640 - INFO - Epoch 49/50	 Step 401/469	 Loss 0.0236	 Time 6.86
2025-05-08 18:33:57,326 - INFO - Epoch 50/50	 Step 1/469	 Loss 0.0180	 Time 4.69
2025-05-08 18:34:04,133 - INFO - Epoch 50/50	 Step 101/469	 Loss 0.0176	 Time 6.81
2025-05-08 18:34:11,020 - INFO - Epoch 50/50	 Step 201/469	 Loss 0.0190	 Time 6.89
